Text,Emotion
i have no hard feelings i am not angry at the world i am not angry with any one am juts angry at myself,anger
i feel so angry that cancer is slowly killing my dad,anger
i was beginning to feel discouraged at why i was even here as it seems like everyone i have met has gone to pharmacy school gotten their phd or have only worked in pharma,anger
i cannot tell you how often i hear people say they feel hurt when it is quite clear that they are angry but cannot bring themselves to express that anger,anger
i feel outraged to hear stories on the news about abandonment,anger
i like shopping there and i have a feeling such actions are discouraged,anger
i feel myself becoming enraged at people in the office laughing like obscenely loud hyenas when i m trying to work,anger
i was told i had to close a door and seek help where one will let me in this person made me feel shamed internally savaged by rage as to what i have brought upon myself,anger
i was left to wonder about and at times i still feel angry not knowing the truth,anger
i well remember its sudden appearance and my mixed feelings of being tremendously impressed by the soviets accomplishment and of anger outrage about our the u,anger
i feel like my go to emotion is angry,anger
i hold it in to try and attain some level of taoist energy i feel irritable angry and tired,anger
i live with my wife sometimes i will feel angry at her disappointed or no feelings at all,anger
i laid out my accusations to the bridge felt a small part of the numb helpless rage that one feels when someone dies and resolved that the bridge was not totally to blame,anger
i feel so impatient so easily annoyed so outraged by the blatant defiance that seems to be olivias most prominent characteristic these days,anger
im tired of being angry and feeling wronged,anger
i have feelings on marrage being a perverse contract,anger
i call company worthy and whether you are feeling skeptical or adventurous i would encourage you to try this while the summer days are still warm,anger
i stop this no thought eating after i am feeling fearful guilty angry or bored,anger
i was feeling bitter and angry and disappointed and unsettled,anger
i feel more isolated than i ve felt in a long time and it makes me even more angry each time i look out the window and think i ll go walk for some pineapple at whole foods,anger
i can feel his cold rage swirling about him like a palpable aura of unholy might,anger
i feel like my perineum has been subjected to hours of violent kicking from enraged footballers or maybe some form of world war torture technique i m grateful for any bit of additional meat on my bum that absorbed some of the hardship but there just isn t believe it or not enough there,anger
i held him in my sights for the last lap and whether it was having a target to aim for or just finally thawing out but at last i started to feel like i was properly running and i caught and passed to some friendly encouragement about half way round,anger
i am im sure you must feel outraged at being,anger
i want to feel insecure confused and angry,anger
i feel a bit angry tonight after having listened to the news about the old man whose wife died and the carer who subsequently worked for him privately afterwards sued him for redundancy,anger
i feel so outrageously heartbroken over the loss of that line of support,anger
i have to explain myself again and again and again i soon feel drained and angry,anger
i just got really angry that i feel like spank them but them again seeing their innocent stares amp grins my anger just vanished into thin air,anger
i know that i let the time passed me by feeling angry and worried all the time,anger
i feel more angry than guilty,anger
i feel enraged because its ridiculous,anger
i want to encourage everybody to get out on the streets today if they feel outraged about what happened to mike and what s happening to thousands of citizens and non citizens in the united states,anger
i am curious as to why i do not feel victimized traumatized outraged by these events because none of those feelings enter into it for me,anger
i hope that they wont feel so outraged when i tell them that sam isnt the mother of their messiah,anger
i wasnt going to feel anxious or despondent or angry anymore,anger
i feel angry over the injustices being carried out in jesus name,anger
i feel so enraged that i want to punch him but i don t because he s only years old,anger
i find myself feeling rather enraged or what ever it may be but i am curiouse if this has to do with just how i grew up or is it actually a genetic issue or maybe a bit of both,anger
i was feeling rather discouraged particularly since most projects get thrown over the fence to the ops team who have to work harder to simply try and clean things up,anger
i get a feeling the royals could be lucky to average a point per game,anger
i didn t say you shouldn t feel outraged by it but i was gt gt gt gt gt referring to people who d only feel outraged by this and not by gt let s gt gt gt gt gt say a person being thrown off that cliff or shot in the gt face,anger
i still feel angry about that from a href http finsterfinds,anger
im feeling bummed out i usually dont wait until i find someone who looks discouraged,anger
im angry that i am only now learning how to feel emotions without channelling them into something less dangerous,anger
i no longer need to feel anxious about losing him being irrational picturing tragedy etc,anger
i remember feeling so discouraged and worried that i would never be able to get back to well,anger
one day i was angry with my friend who went into my drawer and took a piece of paper on which i wanted to write a letter and used it for her business without my knowledge,anger
i guess that s the reason that i feel so angry now,anger
i am feeling discouraged exhausted and kind of lost,anger
i can only imagine they would feel outraged,anger
i am tired of feeling angry or guilty about something,anger
i feel discouraged when i read the bad news because i realize that even with all of our strides this still could end badly,anger
i feel like i have to treat everyone as important all the time or they ll think they re not important and then they ll be hurt or angry and they won t like me any more and they ll leave me,anger
i got to reading some blogs about the horrific death of jean charles de menezes and i have to say my blood is boiling my heart is racing and i feel so enraged that i want to scream,anger
i was feeling particularly discouraged at how little weve seen of him lately and i decided that i needed to stop being negative and instead refocus my thoughts and remember some of the many things we have to be grateful for right now,anger
i spend too much time reading or watching the news i start to feel discouraged and frustrated,anger
i left work feeling frustrated and angry,anger
the surname of my brother was different from ours he often grinned at home and provoked others for the pleasure of it this made me angry,anger
im so grateful but sometimes my mind just wonders and i find myself feeling angry,anger
i feel completely discouraged with my week postpartum check coming up,anger
i feel like i should be more outraged about this,anger
i could plod along in my life with my head down feeling envious of what i don t have and frustrated at the spectacle of what an average life has become,anger
i wouldnt have any guilt and im sure he wasnt feeling angry either,anger
i was feeling alarmed because my instant response to this conversation was to get angry but i told myself no no listen to him,anger
i have a feeling that they will be outraged but that they will pull together in support to encourage those affected,anger
i can admit that im scared that im hurt that im angry and that im trying to stop feeling numb,anger
i always feel a little suspicious when there is any kind of tradition that cannot be accessed by the average person it smacks more than a little of gnostic heresy,anger
i need not your pity but dont pretend that i dont feel discouraged each time someone close to me is expecting,anger
ill state that i am angry at myself for feeling so out of control and so hostile,anger
i feel like an angry gorilla all the time and always ready to chew someone s face off,anger
i feel like cold hands are clasping my life and my courage is cut from my knees but tonight i need to make it i dont have any strength to carry my legs i wish it was somehow different i dont know i wish i could still want you and tell you come ill take you with me,anger
i feel discouraged defeated worn by the complexities and challenges of life,anger
i feel outraged that india is a desperately poor country,anger
when i learnt that a friend of mine had talked about me to another friend and had said wrong things about my abilities and attitudes i was very angry,anger
i went home that day feeling very discouraged at all of the ground that i had to make up but with my heart set on fulfilling my destiny,anger
im not lying when i feel offended and angry within this storyline,anger
i left feeling discouraged that with all that is wrong in my blood they are taking this first step and then seeing what happens,anger
i have a habit of doing that putting how i feel in emails and a year later when im no longer angry thinking i really regret doing that,anger
i feel especially angry because since he was seeing his counselor things had been so much better for the last or months or so,anger
im feeling irritated and angry towards people and how they perceive me,anger
i feel outraged by how other children are being treated in my immediate surroundings,anger
i had a feeling there was a lot more to his meetings and frantic emails then he was texting me but i was too stressed about the shit going down at work and i was angry and he had managed to fall off for a day or two and didnt bother to address it again,anger
i would encourage you the you out there who feels alone,anger
i remember tearing around the house down the halls and into the rooms watching them get bare listening to my father be angry about the injustice of it i remember everything feeling very violent like my house was getting raped and i couldnt save it,anger
i didnt know what to feel was i glad because if i had shaved my hair and it never fell out i would be totally discouraged,anger
i feel kinda of sort angry too,anger
ive moved back from california that i truly feel enraged hurt angry and out of control in terms of my relationship with my mom,anger
i had exchanged some angry words earlier in the day that i regretted she s a good kid but not perfect and can hold a grudge when she feels she s been wronged,anger
i was left feeling angry and hurt though,anger
i empathize with everyone who is feeling outraged i have to conclude reserving the right to change my mind completely that the life sentence is all told probably for the best,anger
i got angry and tired of them hurting me and making me feel less then but god is faithful,anger
i feel the blasts in my being feeling the violence and terrible tragedy and suffering that they bring,anger
i feel that responding with mostly encouragement and praise encourages the writer to produce more work which eventually lead to more and better quality work due to experience,anger
in form three we were taking our mock exams and someone else a friend was making noise when the examinateur picked on me and said that he would tear up my answer sheet i got very angry with the girls involved,anger
i once overheard a coworker tell a patient that they understood what she was feeling and it enraged me,anger
i feel more angry hurt and helpless to affect anything in my world,anger
i feel a bit discouraged over the last week,anger
i dont know what i can say to them now they look like innocent but inside i feel so confuse i am angry and empathetic with their emotion,anger
ive had a week and a half of feeling pretty discouraged with the state of public schools and the lack of a work ethic of so many of our students,anger
i compare my weaknesses to their strengths or even some of my strengths to theirs i feel discouraged,anger
i feel like im so enraged,anger
i feel angry because we fought so hard,anger
once in my work it happened a fight between the person in charge and me i got so angry and spoke out everything i felt at the moment,anger
im too weak when midterms girl problems too much pot guilt over spending cash and feeling like your only friends are getting pissed at you or just dont want to see you anymore rains down on the weak one typing this bullshit harder than your average individual,anger
i dont know how long do i have to take to not feel heartbroken how long do i have to continue shedding tears how long do i need to take to move on or how long would i have to take the courage to face you with a smile from the bottom of my heart,anger
i was feeling very discouraged this morning,anger
i dont know what else to do at this point i feel hopeless and i hope im wrong by feeling so discouraged after this city council meeting,anger
i can encourage others n their advocacy efforts by telling them to do their best and to feel passionate for what they are doing to accomplish their goals in what you are advocating for,anger
i have a million unsorted bookmarks on my web browser but i feel like delicious would encourage me to use sorting for future reference,anger
i was bullied and guilt tripped into taking the decisions that led to the surgery and i still feel very angry about it,anger
im back in kindergarten dressed up in my homemade simba costume feeling lost discouraged and wondering who the heck i am,anger
i didn t feel a sense of contradiction about how i admired the courage on their faces before the conflicts,anger
i family today priyanka vadra is feeling outraged since her husband is being accused of ma,anger
ive been watching celebrity big brother and feeling more enraged and appalled each night,anger
i do feel enraged when i feel there is an injustice,anger
i reduce my chances of feeling resentful angry and irritable around my children i become nicer to be around,anger
i can t do so without feeling very angry,anger
i encourage them to date themselves they typically greet me with a myriad of excuses they feel like everyone will stare at them theyre afraid to be alone with their thoughts they dont have the time they feel like theyll look too fat too weird too lonely,anger
i feel that supporting the publishers that are putting out fair priced quality products for book and cd will encourage more quality books,anger
i feel rage for the innocent people who are put to death by the state in my name in the name of justice,anger
i say can make you feel less confused less guilty or less angry,anger
i just feel enraged a lot,anger
i recall feeling inspired by a samhain social event hosted by a large anchorage based organization a href http www,anger
i wake up every morning feeling angry and dissatisfied with myself and the world,anger
ive been feeling distracted all week by the hurricane coverage,anger
i feel a bit outraged and angry at how stupid people have gotten,anger
i feel much like the main character the idiot prince who isnt really an idiot maybe a little foolish but mostly just more honest and sincere than the average person,anger
im not feeling bitter or angry or something and i get over those things rather fast,anger
i feel afraid or angry,anger
ive been feeling discouraged and its taken me until just the past couple of weeks to feel like myself again,anger
i feel fantastic and am extremely well rested with my average sleep time being pm am in the past week or so,anger
i still feel angry sometimes wondering why me,anger
i feel angry rather than act it out,anger
i feel more outraged about a video game than someone using my stolen credit card to go to home depot where i imagine someone finally able to afford the materials to fix their plumbing,anger
i have to be angry to say how i really feel sometimes or to get in your face and not be afraid of how it will affect us if i tell you the truth,anger
i can read when i feel discouraged and experience god on a more personal level,anger
i know i said i was gonna stop going out but i just feel so agitated i felt like punching someone i get so angry an i feel so helpless hes got someone what does he know how it feels like to be in my position,anger
im just feeling angry and grumpy but thats what happens when quitting and i knew that would happen,anger
i feel so wronged so incredibly angry,anger
i encourage you to speak your truth and there is nothing wrong with telling the other person i did not like that interaction or i feel like we can communicate in a less hostile manner something along those lines,anger
i offer an i feel statement like i feel like im not making any progress its me saying im defeated i need encouragement,anger
i feel really outraged and feel for you very much just like everyone whos commented here already,anger
i feel so angry at everyone and everything,anger
i refuse to feel stressed out angry about this because well why the fuck would i do that,anger
i stop this no thought eating when i am feeling fearful guilty angry or bored,anger
i can feel that it is a little angry at me,anger
i might feel scared or angry but once i calm down and think things through i often realize i overreacted,anger
i feel bad that i made her angry,anger
i am also feeling slightly out of sync and a little bit angry,anger
i thought i was doing really well amp have been buying a few items or just on a certain item of food but then last week i spoke to my friend who has a complete one year supply amp i feel really discouraged,anger
i have been feeling a little discouraged lately there have been many things the lord has used to build me up,anger
i go to bed feeling a little discouraged that i didnt accomplish more,anger
im not talking little pet peeves here im talking about the things that make you feel outraged that give you a strong sense of injustice,anger
i left therapy today feeling quite discouraged,anger
i want to get into the whole antidepressant discussion again i am no medical expert i can only give you my story and what i feel god has impressed upon my heart for my situation and in doing so pray that it will encourage you to seek out his good and perfect will for your life as well,anger
i feel just like everybody else does outraged that this experience has to happen and then that it is invisible and then that it makes you invisible and then that everyone knows but is too chickenshit to do anything,anger
i wasn t angry or feeling rejected i just moved away,anger
i woke up the next morning feeling a bit fearful of if he would be angry with me,anger
i feel outraged about the way he died it was his time to go,anger
i feel like im carrying the weight of it and feeling discouraged and angry when things are not going our way,anger
i feel angry at his wife too for allowing him to treat her and the children that way,anger
i was feeling completely discouraged and like i wanted to be anywhere else than this house,anger
i am feeling discouraged,anger
i am feeling extremely discouraged and not feeling very positive at all about finding a job,anger
i was feeling enraged,anger
i value speaking to seeing and feeling a person in real life this advancement simply cannot be ignored because it is making an impact on my small world and what this community in courage is offering now can make in impact on yours too,anger
i feel discouraged hungry and malnourished,anger
i can imagine that with the proper education a gifted person can use all their abilities for special purposes and be and feel useful but if you were raised as average not being average you just end up feeling lost misunderstood and frustrated,anger
i have spent a lot of time feeling discouraged by rather involved yogurt recipes,anger
i doubt that i will ever have to sit in the back of a conversation about israel feeling useless and helpless but more importantly angry because i couldn t defend israel when i wanted to,anger
im feeling i would tell you that i am angry,anger
i sat down to write the story feeling reluctant angry and full of doubt i heard his voice in my head try making an outline he said,anger
i think the meditation had made me sufficiently passive so as not to feel scared or angry at this,anger
i feel neurotic and angry at the whole world,anger
i can t deny how many times i ve entered a church feeling beaten down and angry asking myself why i continue to do it only to leave the church feeling renewed and reminded that that is exactly why i do it,anger
im feeling a little discouraged,anger
we lived with persons in the loft of a house it often occurred that other persons again and again climbed the stairs with much noise when i was studying i couldnt concentrate and got angry,anger
i feel so enraged that i would not see and protect myself,anger
i feel angry and moved sometimes about certain causes but other than that for me personally,anger
i have very quickly decorated my newly tarted pencil pot and i am feeling quite smug that i have now actually got two little storage item that sort of match,anger
i was very hungry and just wanted to start eating when a friend called me who usually talks for a long time i was angry because i was prevented from eating,anger
i was feeling very angry about something,anger
im tired of being stressed out all the time and im tired of making my friend feel stressed angry and guilty all of the time,anger
i feel this way because if they get positive feedback on their writing that in itself will encourage them to write and produce more work,anger
i feel drained of positive energy and filled with rage after hearing the confidence of a dear friend of mine about the verbal abuse she endures every day on her husbands behalf,anger
im hoping they will feel sympathetic toward us and not be angry,anger
i accept good gifts from god and i feel angry that others don t get the same,anger
i got angry with a stranger in a train who behaved impertinently and immorally,anger
im not even that heavy anymore but i continue to feel outraged at the concept,anger
i can kick myself for that stupid mistake to top it worst i lost my sporting manner i feel very angry about myself,anger
i feel stupid angry and disappointment at myself,anger
i feel very angry when i think about those final moments that changed my friend from a normal human being to what most would consider a monster,anger
i was feeling discouraged because the best angle i could sail in the easterly winds was degrees while the course for bermuda is degrees and a wave had just come through the partially open hatch and doused my bed the rest of the interior is much drier than before though,anger
i am angry at all the times he has ever taken me for granted and made me feel less than worth his precious time and made me feel bad about myself and made me cry,anger
i was feeling a little discouraged because last year i started running,anger
i do not want to feel angry upset frustrated but i feel i do not have any power to stop those strong emotions,anger
when i was faced with writing an essay and i didnt want to do it i was angry that i had to write an essay and angry at myself for not having the time to write a good essay,anger
i feel so enraged by the fact that i am yet an even more under achiever than i was a year ago,anger
i feel discouraged and think my work s in vain but then the holy spirit revives my soul again,anger
i can only do it when i feel really angry or snarky,anger
i started to feel a gentle steady pull of encouragement,anger
i was feeling really discouraged,anger
im not sure about this way im feeling now when before i know id been so submissive and subservient to people to parents partners people in fucking traffic nowadays if anyone fucks me around i absolutely fill up with rage,anger
i feel so angry i want to scream at him to kick and to claw at him to get this rage out,anger
i feel that if i want to encourage and create a culture of innovation i need to create a safe place for teachers,anger
i have had different experiences and learned many new lessons but i definitely remember having tough times in canada too feeling discouraged feeling annoyed and frustrated,anger
i feel humiliated violated angry,anger
i am feeling discouraged uninspired and like i just dont measure up,anger
i feel enraged violated,anger
i am feeling discouraged i call supportive people in my growth group to remind me of my capabilities gifts and when i am thinking thoughts that are not true,anger
my parents were having a typical family argument i came in and saw the scene and became angry,anger
i still feel quite discouraged though,anger
i began to feel discouraged withdrawn,anger
i feel disillusioned about our emphasis on disingenuous rage over the latest transgression from the other side the false anger and indignation the posturing the obvious belief on the part of many of our elected officials that we are idiots who couldnt find our asses with both hands,anger
i feel beaten you are there to hold me and encourage me to go on,anger
i feel a lot less angry and im saying stuff out loud and im letting anger out like today in our last session when i taught the quack a lesson cause he said im not progressing said i wasnt moving forward so i said lets see how you move without your fucking legs,anger
i went to the gym and i was back to feeling discouraged by my backsliding,anger
im so angry i feel violent,anger
i don t feel mad at all much less angry,anger
i fully understand and encourage nonetheless i feel a longing t,anger
im tired of feeling impatient and angry,anger
i cant deny that i felt a sharp pang of jealousy but who am i to feel jealous when i cant even muster up the courage to do anything about it or to put myself out there,anger
i get angry with people who attain certain status without deserving it,anger
im making good progress according to her though i am feeling a little discouraged at times,anger
i want to be angry and feel miserable,anger
i feel so glad that i made such an indelible mark on this student who so desperately needed encouragement and positivity in his life,anger
i cant help but feel just as frightened and angry when i read comments like these posted under the videos,anger
i would cry along with you and feel so discouraged so desperate so helpless sometimes even asking myself what i had gotten myself into,anger
i believe in a feeling angry sexual jesus,anger
im feeling pretty betrayed and angry,anger
i feel discouraged a lot of the time thinking that its all garbage,anger
i receive in response to the messages from ophelius and the circle of seven have encouraged me to take this next step in faith to expand the reach of spirit by educating the truth hungry souls of sincere men and women who feel the gravity of eternity and hear the divine call to action,anger
i feel that supporting the five students who stepped forward shows a massive amount of courage and incredible ethical and moral responsibility which should be commended,anger
i get very disappointed or discouraged with all this and with the way i feel on all these drugs my sweet husband reminds me that these drug side effects are better than having cancer or going blind,anger
i suppose we were supposed to feel enraged by that but i just found it a bit ridiculous,anger
i left feeling really quite angry and frustrated,anger
i feel ugly no one really is around to give me a hug and say dont be stupid and maybe just give me an ice cream at the same time to make me feel better although i really did appreciate all the fb comments from friends who tried to encourage me,anger
i feel outraged when i hear about thousands of crores of my country s money being looted by those filthy politicians,anger
i have never been one who wanted to carry the burden of feeling hostile angry or hurt by so,anger
i understand that your lot is not a parking garage for the masses but i feel i was wronged,anger
i am about our afternoon activities im also feeling quite distraught about the tragedy this morning in ct,anger
i feel faithful when i can encourage someone to trust in god,anger
i feel will really encourage you in your walk your pursuit of things you are passionate about and seeing how the lord can use those who are willing,anger
ive just found some of the wood in the garage and i feel so relieved that we might be able to make something,anger
i am feeling frustrated or angry with my husband in general,anger
i dun feel as enraged as b feel dissapointed and im over it,anger
i was having a minor meltdown and all of your comments and encouragement really made me feel better,anger
ive had a little experience lately with grief i want to offer some kind encouragement to those who are on the other side looking at one in grief and feeling helpless on what to do,anger
i am use to having limitations and pain but when those are magnified i begin to feel angry,anger
i sat down feeling discouraged,anger
i often feel enraged by the smug opinions of others but i never know what to say,anger
i mean if you were a father and some boy were saying the same things to your daughter how would you feel enraged i m sure,anger
i go out i feel the need for a delicious alcoholic beverage or two or three,anger
i want to encourage other women to take their time when losing the baby weight and to not feel discouraged when they see other women bounce back quickly after giving birth,anger
i feel very angry and upset with my customer a href http savvymania,anger
i went to the gym i never expected to leave feeling so energetic encouraged and inspired,anger
i cant decide which one i feel more heartbroken or angry,anger
i feel angry at the mistakes ive made that landed me where i am,anger
i feel that the life issue and posts like this one will just be met with violent and angry rhetoric,anger
i just had to share all this because i feel outraged,anger
i know that is very serious but i get quite angry that there is no respect and that a certain group of our society feel that its acceptable to act like this and take innocent lives just because they are bored and blame everyone else for their actions,anger
when i was victimized for running away with a girl who was somebody elses wife and niece at the same time i was very angry over this issue because i was told to pay him money after having been punished for it,anger
i will likely be leaving feeling very discouraged,anger
i saw a lot of myself in this book and the descriptions he gives from feeling superior to non calvinists not something im proud of to feeling angry at the non calvinists in your life for not showing you the truth of calvinism in the bible i still struggle with this one honestly,anger
i feel really angry that we don t have that stuff anymore,anger
i dont know i feel like sueing bastards who stick up for him instead of victims for gods sake even the elders were supportive to my face and one of them said he would be very angry with anyone who said my girl made it up,anger
i focus on just the one problem i feel discouraged and out of sorts,anger
i had a horrendous dream woke up feeling disturbed and angry,anger
i listen to when i feel discouraged as a writer,anger
i was not feeling angry,anger
i didn t say you shouldn t feel outraged by it but i was gt referring to people who d only feel outraged by this and not by let s gt say a person being thrown off that cliff or shot in the face,anger
i feel very stressed and frustrated whenever i m being discouraged especially by him,anger
im feeling outraged beyond words,anger
i am very angry and feel ashamed of it,anger
i ever feel slighted or wronged by the exchange in any way i know ill have an army of angry republicans marching to my defense as they have been wont to do of late,anger
i feel that because our parents respected our views and encouraged us to figure out things for ourselves it made us respect their views and actually give them some thought before deciding to take them on as our own,anger
i can watch my weight week after week without feeling discouraged that it s not falling faster,anger
i work with such a tremendous group of people who encourage me despite the fact that i feel like the dumb kid in the class,anger
i could feel her trying to act the outraged shy girl,anger
i was feeling rather discouraged about among other things the stupid fridge life and how especially the last year starting give or take around august just seemed like a repeating cycle of this a href https www,anger
i do say yes its so brief because of how it physically makes me feel i get mad and angry at him when i feel that way,anger
i was feeling discouraged about the flare and stopped the enemas after going to my gi doctor to get more prednisone however i planned on going back to doing the enemas after a week or two,anger
i can get to describing how i feel when this happens is enraged,anger
i never felt as if god was angry with me instead i confessed my feelings to him he assured me that he values the choices that ive made and will continue to honor me for all those chances i chose not to make out with any guy no matter how seemingly genuine they were,anger
i want a wand whose activation word is fuck you hippie ryan thatd be whither plant paul you feel shaken alex but hes raging brian im angry and frightened at the same time,anger
i was also feeling angry,anger
i don t know if this is normal for it to sort of stop working but i am starting to feel slightly discouraged,anger
i feel so conflicted and angry and i wish i could blame someone but unfortunately i cant,anger
im feeling very hurt and angry after that video,anger
i was upset and angry and then i realized that i was the only one that was being affected by my own feeling of hurt and anger,anger
i always feel devastated and angry when fellow filipinos are used by filipinos,anger
i feel like the uterus which was angry is now just pouting,anger
i am at the mercy of others it makes me feel angry and want to shit down,anger
i get angry at myself when i feel bitter,anger
i skyped you and let you know just how i was feeling in extremely bitter and angry tones that no one should have to hear,anger
i get the feeling that this tragedy has shaken so many people here in this community,anger
i feel hurt and angry and most of all tired of the fight,anger
i am still feeling angry and helpless,anger
i feel i should be outraged and insulted,anger
i feel angry at everything and everyone for being able to go about their regular daily life while i have to fight this,anger
i start to feel discouraged i try to recognize that im taking dead black ink too personally and putting unreasonable expectations on myself,anger
i sat in this big hall with all of the higher army men feeling sort of angry that we still have so much division,anger
i won all the prizes in all the subject but i feel pained because there was no prize in idoma and i said what a tragedy,anger
i think that there is a tendency when you are a member of the majority who is confronted with an angry insulted member of a minority to feel like you are being unjustly blamed,anger
i cannot even feel outraged,anger
i finished my prayers and feeling invigorated and encouraged by a week concluded successfully i took a nice shower got dressed and agreed to meet a friend for a few drinks,anger
i am angered and enraged and i feel quite disillusioned with people,anger
i left feeling quite angry with gleddoch house but unsure if i was justified in that,anger
when my dad gives priority to my kid brothers band and his other activities we both play in different bands and rehearse in my parents garage,anger
i uttered those letters with varying degrees of feeling from friendly exasperation to vicious rage,anger
i feel have gotten too complacent in their purchases and are getting outraged over non issues and at the wrong thing s,anger
i feel extremly enraged at this moment but containing self im not sure how but this is a controlled rage,anger
i would add when i m feeling optimistic but a perfectly average person,anger
i find myself struggling struggling to remain calm even when i feel angry struggling to see god s purpose in my life when nothing seems to go right struggling to make sense of it all when all i feel is unwell and out of sorts all the time,anger
i feel rather hopeless yet aggravated even angry today,anger
i am trying to discourage this but also feel honored,anger
i feel agitated and angry yet still hopeful and peaceful at the same time,anger
i am so sure of but also so unsure of so being able to see that there are other mothers experiencing the same thing makes me feel less discouraged,anger
i still feel angry and not angry specifically at the person who committed these acts but i also feel like the attack was on a more personal level,anger
i can t help but feel outraged by a story posted at freerepublic,anger
i still feel angry at myself when i think about what i did before i went into the clinic for my session,anger
i would share some of my thoughts dreams but they seem so outrageous that im not feeling quite confident enough to put them into writing,anger
i am feeling grouchy and angry,anger
i don t mean that i feel so inadequate and outraged as to feel the need to go out disproving the existence of any gods i just mean that so far nothing has swayed me on that front,anger
i did nothing was accomplished but people feeling angry about each other,anger
i feel very discouraged that i ve spent so many years and so much of my energy and what have i done that hasn t been done,anger
i also have to be honest this post almost didnt happen because i woke up feeling shitty and cranky and angry today after going to bed feeling shitty and cranky and angry last night,anger
i feel its foolish to be angry with a year old,anger
im not angry with you but at myself is because i feel that our sweet memories still remains in my heart more than our bitter memories,anger
i feel so welcomed and encouraged buy the ladies of the group,anger
ive been feeling a little lost and discouraged the past week so it will help me keep it in perspective,anger
i am busy sorting out the interior of these cupboards of course lots of my stuff is still in storage so feeling even remotely smug about all the neat organisation behind these doors is premature,anger
i feel angry that he betrayed our friendship like this even though i know he cant do anything about it,anger
i feel so damn fucking disgusted violated and hurt and angry and everything,anger
i feel discouraged by orchardmomma on october i m sitting here on my dirty couch in my cluttered living room watching of my kids watch tv of them crawl around the floor chasing a ball he throws for himself to fetch,anger
i catch episodes like this reflecting on the tragedies of others misfortune i cant help but feel sympathetic and how i wish everyone could be treated fairly in this world,anger
i to accomplish this without feeling discouraged,anger
i think about that throne of grace and gods mercy god not giving me things i do deserve i feel a little bit less disappointed with myself but encouraged that he provides me with help in time of need knowing that there will be days when i will need help,anger
i believed in that left me off balance there have been questions on my heart about the future there have been a few burdens that as i pulled away from this spot left me feeling sorrowful and less than worthy to encourage you,anger
i reacted by feeling angry,anger
i was on grittv recently feeling enraged and talking about how hr is race and class based attack,anger
i feel bitter and angry and full of,anger
im feeling sarcastic or im in an angry mood,anger
i began to feel enraged,anger
i am feeling like many angry beleaguered and frustrated by the constant stream of dire information on just how this country is being run into the ground,anger
i dont know about you guys but i still have days where i feel rage and hatred towards those who abused hamlet and exposed him to things no child should have to bear,anger
i feel discouraged by the lack of things accomplished worried about my kids and altogether useless as a contributing member of society outside the realm of my home,anger
i was feeling discouraged but wasnt quite ready to give up yet so i kept looking on amazon for other options and i accidentally stumbled upong this pyle soundbar,anger
i feels really angry,anger
i think i just needed to feel angry,anger
i feel like garbage or am discouraged about something i have learned that if i just do anything from my spiritual bag of tricks i always feel better,anger
i have to not look anymore i m feeling so outraged,anger
i recall feeling discouraged by that,anger
im feeling so embarrassed frightened that i wouldve smashed the window and slid in dukes of hazzard style if it would get garage man to stop glaring at me,anger
i mean i thought hed b angry that i held him up on the phone because i was feeling really horny and i ached to feel close to him again,anger
i bid you a fond adieu since i am beginning to feel a bit enraged at the cumulative ignorance of my otherworldly peers and i promised not to be angry,anger
i wont share details now but suffice it to say i stand before you today prepared to shout from the rooftops to those of you who are feeling discouraged dont give up,anger
i tried to calm him down but he didnt want to be calm probably because then hed have to feel scared and humiliated and oh angry is so much more powerful a feeling,anger
i feel like she would feel as if jamie took advantage and is enraged by it,anger
i still feel restless or angry from time to time but these are mostly situational,anger
i know that in my case it took me a long time to get to the point of being able to step beyond what i viewed as acceptable feelings for me to have about adoption to find the courage to say you know what there is a part of me that is really pissed off that this thing happened to me,anger
i just feel really angry with cancer,anger
i was very angry the protective sister side of me was so upset but after a few days of being in prayer for god to take away the way i was feeling he was faithful and did,anger
i see in my kids face is rage and that feeling of he has been wronged in one way or another,anger
i walk up to the average american on the street and implied how stupid they are they would feel insulted,anger
i did give myself a little more time in child s pose because i thought that the kid in me who was struggling with not feeling pretty might need some encouragement and gentleness,anger
i was obviously feeling insufficiently outraged,anger
i remember feeling very discouraged during the drive because i was in search of a new job,anger
i am feeling discouraged because i have regressed is that i am worth it,anger
i said before it is such a delicate topic i even feel unsure about ever posting this as i am writing this up but i just want to encourage you strongly to start questioning more,anger
i know some of you hardcore snow patrol fans may be feeling slightly apprehensive after hearing that but for goodness sake don t be discouraged from giving it a listen,anger
i feel valued respected courageous,anger
i would eat whenever i feel stressed angry or bored,anger
i usually do when i feel angry,anger
i felt very angry when a mishanga seller robbed me of the transport money i had to go to school,anger
i got the feeling that he could use some encouragement and just a friendly nice loving touch,anger
i feel discouraged in some of my choices and my actions,anger
i commented to shane that i was feeling a little discouraged by how great he looked and how awful i felt,anger
i feel outraged that our city is failing to collect every tax dollar due the treasury,anger
i think when i dont write i bottle all of these ill feelings up inside and then like tonight it all explodes in an angry and depressing rant,anger
i was feeling rather anxious bad when you have an ulcer reviewing the current depleted storehouse and lack of suitable water storage and so forth where i am now,anger
i go home feeling very discouraged like the things i do are not enough to make a difference in a childs life,anger
i am feeling really really discouraged,anger
i am rejected once or at most twice i will feel discouraged to ask for it again,anger
